id,user_id,app_name,folder_name,file_name,operation_type,manual_typing_count,manual_typing_time,copy_paste_count,duration_seconds,idle_time_seconds,context_switch_count,cpu_usage_percent,memory_usage_mb,browser_tab_count,is_processed,received_at,click_count,scroll_count,mouse_distance,right_click_count,shortcut_key_count,shortcut_details
74129,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.5,13893.0,0,0,1786711617.0432396,0,0,0,0,0,{}
74128,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.3,13886.73046875,0,0,1786711611.9984026,0,0,0,0,0,{}
74127,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.7,13917.96484375,0,0,1786711606.9805784,0,0,0,0,0,{}
74126,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.1,13961.0546875,0,0,1786711601.921961,0,0,0,0,0,{}
74125,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.0,13942.38671875,0,0,1786711596.8709848,0,0,0,0,0,{}
74124,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,41.2,13971.95703125,0,0,1786711591.8560011,0,0,0,0,0,{}
74123,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.9,14006.41015625,0,0,1786711586.80822,0,0,0,0,0,{}
74122,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.8,14055.66796875,0,0,1786711581.757098,0,0,0,0,0,{}
74121,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.6,14138.94921875,0,0,1786711576.6924596,0,0,0,0,0,{}
74120,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.2,14095.41015625,0,0,1786711571.6361556,0,0,0,0,0,{}
74119,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.7,14012.2578125,0,0,1786711566.6204307,0,0,0,0,0,{}
74118,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.6,13993.1015625,0,0,1786711561.5815554,0,0,0,0,0,{}
74117,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.8,13985.2265625,0,0,1786711556.5406737,0,0,0,0,0,{}
74116,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.6,14027.48046875,0,0,1786711551.4960203,0,0,0,0,0,{}
74115,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,19.8,14043.8515625,0,0,1786711546.4251835,0,0,0,0,0,{}
74114,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.5,14027.41796875,0,0,1786711541.387587,0,0,0,0,0,{}
74113,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,32.2,14005.359375,0,0,1786711536.347667,0,0,0,0,0,{}
74112,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.3,13914.0546875,0,0,1786711531.3065107,0,0,0,0,0,{}
74111,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.1,13990.09765625,0,0,1786711526.2868636,0,0,0,0,0,{}
74110,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.5,13974.78125,0,0,1786711521.2410963,0,0,0,0,0,{}
74109,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.3,13998.99609375,0,0,1786711516.203467,0,0,0,0,0,{}
74108,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.2,13992.76171875,0,0,1786711511.157168,0,0,0,0,0,{}
74107,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.5,13974.12109375,0,0,1786711506.1098936,0,0,0,0,0,{}
74106,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.9,13918.328125,0,0,1786711501.0618904,0,0,0,0,0,{}
74105,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.7,13960.03515625,0,0,1786711496.021058,0,0,0,0,0,{}
74104,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.3,14065.80859375,0,0,1786711490.997241,0,0,0,0,0,{}
74103,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,32.6,14013.984375,0,0,1786711485.979551,0,0,0,0,0,{}
74102,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.6,13999.1484375,0,0,1786711480.942139,0,0,0,0,0,{}
74101,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,19.4,14015.28125,0,0,1786711475.8980393,0,0,0,0,0,{}
74100,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.4,14017.078125,0,0,1786711470.861983,0,0,0,0,0,{}
74099,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.9,13968.22265625,0,0,1786711465.822193,0,0,0,0,0,{}
74098,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.0,13922.93359375,0,0,1786711460.771084,0,0,0,0,0,{}
74097,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.8,13933.609375,0,0,1786711455.7258658,0,0,0,0,0,{}
74096,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.9,13922.68359375,0,0,1786711450.7091365,0,0,0,0,0,{}
74095,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.6,13915.4453125,0,0,1786711445.6573718,0,0,0,0,0,{}
74094,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.6,13908.63671875,0,0,1786711440.6126242,0,0,0,0,0,{}
74093,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.2,13977.6171875,0,0,1786711435.5731926,0,0,0,0,0,{}
74092,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.7,13989.796875,0,0,1786711430.5204966,0,0,0,0,0,{}
74091,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.8,13995.6328125,0,0,1786711425.4725256,0,0,0,0,0,{}
74090,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.8,14000.83984375,0,0,1786711420.4257634,0,0,0,0,0,{}
74089,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.5,13999.38671875,0,0,1786711415.3828557,0,0,0,0,0,{}
74088,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,39.8,14000.30078125,0,0,1786711410.3664906,0,0,0,0,0,{}
74087,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.2,14042.25390625,0,0,1786711405.3318455,0,0,0,0,0,{}
74086,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.2,14018.73046875,0,0,1786711400.3001616,0,0,0,0,0,{}
74085,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.9,14091.54296875,0,0,1786711395.2576525,0,0,0,0,0,{}
74084,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.2,14124.3203125,0,0,1786711390.2171204,0,0,0,0,0,{}
74083,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.2,14092.62890625,0,0,1786711385.1747491,0,0,0,0,0,{}
74082,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.5,14085.6484375,0,0,1786711380.137937,0,0,0,0,0,{}
74081,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,16.7,14101.6015625,0,0,1786711375.0995355,0,0,0,0,0,{}
74080,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,32.6,14088.1484375,0,0,1786711370.0450752,0,0,0,0,0,{}
74079,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,16.9,14072.69140625,0,0,1786711365.0071576,0,0,0,0,0,{}
74078,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,33.4,14085.0078125,0,0,1786711359.990771,0,0,0,0,0,{}
74077,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.6,14130.95703125,0,0,1786711354.9488413,0,0,0,0,0,{}
74076,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,37.2,14100.3046875,0,0,1786711349.9321973,0,0,0,0,0,{}
74075,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.8,14025.1484375,0,0,1786711344.8919106,0,0,0,0,0,{}
74074,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.8,14000.15625,0,0,1786711339.8494408,0,0,0,0,0,{}
74073,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.7,13988.21875,0,0,1786711334.8344846,0,0,0,0,0,{}
74072,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,17.7,14008.50390625,0,0,1786711329.8194902,0,0,0,0,0,{}
74071,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.2,14010.15625,0,0,1786711324.7844775,0,0,0,0,0,{}
74070,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.3,13993.3671875,0,0,1786711319.7312577,0,0,0,0,0,{}
74069,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,19.7,13983.7890625,0,0,1786711314.7150974,0,0,0,0,0,{}
74068,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.4,14009.1796875,0,0,1786711309.6975315,0,0,0,0,0,{}
74067,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.9,13959.39453125,0,0,1786711304.6601775,0,0,0,0,0,{}
74066,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.5,13935.72265625,0,0,1786711299.6152213,0,0,0,0,0,{}
74065,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,30.5,13938.234375,0,0,1786711294.568665,0,0,0,0,0,{}
74064,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.5,13928.20703125,0,0,1786711289.523205,0,0,0,0,0,{}
74063,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.4,13944.4140625,0,0,1786711284.479512,0,0,0,0,0,{}
74062,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.6,13965.609375,0,0,1786711279.4368207,0,0,0,0,0,{}
74061,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.5,13944.10546875,0,0,1786711274.3869426,0,0,0,0,0,{}
74060,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.1,13952.5,0,0,1786711269.3449187,0,0,0,0,0,{}
74059,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.5,13946.72265625,0,0,1786711264.298431,0,0,0,0,0,{}
74058,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,19.4,13956.30078125,0,0,1786711259.2838526,0,0,0,0,0,{}
74057,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,29.5,13942.6171875,0,0,1786711254.229136,0,0,0,0,0,{}
74056,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.0,13942.45703125,0,0,1786711249.18128,0,0,0,0,0,{}
74055,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.0,13933.25,0,0,1786711244.1418552,0,0,0,0,0,{}
74054,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,14.9,13951.3359375,0,0,1786711239.1017141,0,0,0,0,0,{}
74053,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,19.6,13951.921875,0,0,1786711234.0440476,0,0,0,0,0,{}
74052,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.3,13925.00390625,0,0,1786711228.985461,0,0,0,0,0,{}
74051,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.9,13983.86328125,0,0,1786711223.9389632,0,0,0,0,0,{}
74050,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,15.9,13943.98828125,0,0,1786711218.8850036,0,0,0,0,0,{}
74049,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,16.7,13919.015625,0,0,1786711213.8501887,0,0,0,0,0,{}
74048,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,17.3,13967.546875,0,0,1786711208.8335257,0,0,0,0,0,{}
74047,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.5,13970.78515625,0,0,1786711203.7760723,0,0,0,0,0,{}
74046,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.5,13959.46875,0,0,1786711198.7366652,0,0,0,0,0,{}
74045,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,17.8,14042.35546875,0,0,1786711193.7093186,0,0,0,0,0,{}
74044,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.2,14069.6484375,0,0,1786711188.6719098,0,0,0,0,0,{}
74043,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.0,14040.97265625,0,0,1786711183.6330357,0,0,0,0,0,{}
74042,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.2,14072.37109375,0,0,1786711178.5906134,0,0,0,0,0,{}
74041,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.3,14054.578125,0,0,1786711173.5482748,0,0,0,0,0,{}
